v8-version,6,7,288,49,-node.15,0
code-creation,Builtin,3,5842,0x2d2952b1ed00,16,LoadIC_StringLength
code-creation,Builtin,3,5853,0x2d2952b1ed60,20,LoadIC_StringWrapperLength
code-creation,Builtin,3,5866,0x2d2952b1edc0,3048,LoadIC_Uninitialized
code-creation,Builtin,3,5879,0x2d2952b1fa00,44,StoreGlobalIC_Slow
code-creation,Builtin,3,5897,0x2d2952b1fa80,6712,StoreIC_Uninitialized
code-creation,Builtin,3,5910,0x2d2952b21500,40,StoreInArrayLiteralIC_Slow
code-creation,Builtin,3,5923,0x2d2952b21580,1072,EnqueueMicrotask
code-creation,Builtin,3,5936,0x2d2952b21a00,1432,RunMicrotasks
code-creation,Builtin,3,5948,0x2d2952b21fe0,2456,HasProperty
code-creation,Builtin,3,5960,0x2d2952b229c0,1036,DeleteProperty
code-creation,Builtin,3,5971,0x2d2952b22e20,25,Abort
code-creation,Builtin,3,5983,0x2d2952b22e80,40,AbortJS
code-creation,Builtin,3,5994,0x2d2952b22f00,15,EmptyFunction
code-creation,Builtin,3,6005,0x2d2952b22f60,15,Illegal
code-creation,Builtin,3,6017,0x2d2952b22fc0,15,StrictPoisonPillThrower
code-creation,Builtin,3,6029,0x2d2952b23020,15,UnsupportedThrower
code-creation,Builtin,3,6041,0x2d2952b23080,21,ArrayConstructor
code-creation,Builtin,3,6053,0x2d2952b230e0,9,InternalArrayConstructor
code-creation,Builtin,3,6065,0x2d2952b23140,15,ArrayConcat
code-creation,Builtin,3,6077,0x2d2952b231a0,948,ArrayIncludesSmiOrObject
code-creation,Builtin,3,6089,0x2d2952b235a0,120,ArrayIncludesPackedDoubles
code-creation,Builtin,3,6101,0x2d2952b23660,180,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,6114,0x2d2952b23760,868,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,6126,0x2d2952b23b20,104,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,6138,0x2d2952b23be0,104,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,6150,0x2d2952b23ca0,15,ArrayPop
code-creation,Builtin,3,6162,0x2d2952b23d00,15,ArrayPush
code-creation,Builtin,3,6173,0x2d2952b23d60,15,ArrayShift
code-creation,Builtin,3,6185,0x2d2952b23dc0,15,ArraySplice
code-creation,Builtin,3,6196,0x2d2952b23e20,15,ArrayUnshift
code-creation,Builtin,3,6209,0x2d2952b23e80,1452,CloneFastJSArray
code-creation,Builtin,3,6221,0x2d2952b24480,1478,ExtractFastJSArray
code-creation,Builtin,3,6234,0x2d2952b24aa0,2884,ArrayForEachLoopContinuation
code-creation,Builtin,3,6247,0x2d2952b25640,123,ArrayForEachLoopEagerDeoptContinuation
code-creation,Builtin,3,6260,0x2d2952b25700,123,ArrayForEachLoopLazyDeoptContinuation
code-creation,Builtin,3,6273,0x2d2952b257c0,3048,ArrayEveryLoopContinuation
code-creation,Builtin,3,6286,0x2d2952b26400,123,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,6299,0x2d2952b264c0,455,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,6313,0x2d2952b266e0,3040,ArraySomeLoopContinuation
code-creation,Builtin,3,6325,0x2d2952b27300,123,ArraySomeLoopEagerDeoptContinuation
code-creation,Builtin,3,6338,0x2d2952b273c0,451,ArraySomeLoopLazyDeoptContinuation
code-creation,Builtin,3,6355,0x2d2952b275e0,5124,ArrayFilterLoopContinuation
code-creation,Builtin,3,6368,0x2d2952b28a40,123,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,6381,0x2d2952b28b00,770,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,6395,0x2d2952b28e60,2932,ArrayMapLoopContinuation
code-creation,Builtin,3,6407,0x2d2952b29a20,123,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,6420,0x2d2952b29ae0,335,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,6434,0x2d2952b29c80,2964,ArrayReduceLoopContinuation
code-creation,Builtin,3,6447,0x2d2952b2a860,119,ArrayReducePreLoopEagerDeoptContinuation
code-creation,Builtin,3,6460,0x2d2952b2a920,123,ArrayReduceLoopEagerDeoptContinuation
code-creation,Builtin,3,6473,0x2d2952b2a9e0,123,ArrayReduceLoopLazyDeoptContinuation
code-creation,Builtin,3,6486,0x2d2952b2aaa0,2956,ArrayReduceRightLoopContinuation
code-creation,Builtin,3,6499,0x2d2952b2b680,135,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,6513,0x2d2952b2b760,123,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,6526,0x2d2952b2b820,123,ArrayReduceRightLoopLazyDeoptContinuation
code-creation,Builtin,3,6540,0x2d2952b2b8e0,604,ArrayFindLoopContinuation
code-creation,Builtin,3,6567,0x2d2952b2bb80,123,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,6580,0x2d2952b2bc40,123,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,6593,0x2d2952b2bd00,271,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,6610,0x2d2952b2be60,596,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,6623,0x2d2952b2c100,131,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,6636,0x2d2952b2c1e0,131,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,6649,0x2d2952b2c2c0,275,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,6665,0x2d2952b2c420,4052,FlattenIntoArray
code-creation,Builtin,3,6678,0x2d2952b2d440,4100,FlatMapIntoArray
code-creation,Builtin,3,6690,0x2d2952b2e4a0,15,ArrayBufferConstructor
code-creation,Builtin,3,6702,0x2d2952b2e500,15,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,6715,0x2d2952b2e560,15,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,6728,0x2d2952b2e5c0,15,ArrayBufferIsView
code-creation,Builtin,3,6740,0x2d2952b2e620,15,ArrayBufferPrototypeSlice
code-creation,Builtin,3,6752,0x2d2952b2e680,15,BigIntConstructor
code-creation,Builtin,3,6764,0x2d2952b2e6e0,15,BigIntAsUintN
code-creation,Builtin,3,6775,0x2d2952b2e740,15,BigIntAsIntN
code-creation,Builtin,3,6787,0x2d2952b2e7a0,15,BigIntPrototypeToLocaleString
code-creation,Builtin,3,6799,0x2d2952b2e800,15,BigIntPrototypeToString
code-creation,Builtin,3,6812,0x2d2952b2e860,15,BigIntPrototypeValueOf
code-creation,Builtin,3,6824,0x2d2952b2e8c0,15,BooleanConstructor
code-creation,Builtin,3,6836,0x2d2952b2e920,15,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,6848,0x2d2952b2e980,15,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,6861,0x2d2952b2e9e0,15,CallSitePrototypeGetFileName
code-creation,Builtin,3,6873,0x2d2952b2ea40,15,CallSitePrototypeGetFunction
code-creation,Builtin,3,6886,0x2d2952b2eaa0,15,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,6899,0x2d2952b2eb00,15,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,6911,0x2d2952b2eb60,15,CallSitePrototypeGetMethodName
code-creation,Builtin,3,6924,0x2d2952b2ebc0,15,CallSitePrototypeGetPosition
code-creation,Builtin,3,6936,0x2d2952b2ec20,15,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,6949,0x2d2952b2ec80,15,CallSitePrototypeGetThis
code-creation,Builtin,3,6962,0x2d2952b2ece0,15,CallSitePrototypeGetTypeName
code-creation,Builtin,3,6974,0x2d2952b2ed40,15,CallSitePrototypeIsConstructor
code-creation,Builtin,3,6987,0x2d2952b2eda0,15,CallSitePrototypeIsEval
code-creation,Builtin,3,6999,0x2d2952b2ee00,15,CallSitePrototypeIsNative
code-creation,Builtin,3,7011,0x2d2952b2ee60,15,CallSitePrototypeIsToplevel
code-creation,Builtin,3,7024,0x2d2952b2eec0,15,CallSitePrototypeToString
code-creation,Builtin,3,7036,0x2d2952b2ef20,15,ConsoleDebug
code-creation,Builtin,3,7047,0x2d2952b2ef80,15,ConsoleError
code-creation,Builtin,3,7059,0x2d2952b2efe0,15,ConsoleInfo
code-creation,Builtin,3,7070,0x2d2952b2f040,15,ConsoleLog
code-creation,Builtin,3,7082,0x2d2952b2f0a0,15,ConsoleWarn
code-creation,Builtin,3,7094,0x2d2952b2f100,15,ConsoleDir
code-creation,Builtin,3,7105,0x2d2952b2f160,15,ConsoleDirXml
code-creation,Builtin,3,7117,0x2d2952b2f1c0,15,ConsoleTable
code-creation,Builtin,3,7128,0x2d2952b2f220,15,ConsoleTrace
code-creation,Builtin,3,7140,0x2d2952b2f280,15,ConsoleGroup
code-creation,Builtin,3,7152,0x2d2952b2f2e0,15,ConsoleGroupCollapsed
code-creation,Builtin,3,7164,0x2d2952b2f340,15,ConsoleGroupEnd
code-creation,Builtin,3,7176,0x2d2952b2f3a0,15,ConsoleClear
code-creation,Builtin,3,7187,0x2d2952b2f400,15,ConsoleCount
code-creation,Builtin,3,7199,0x2d2952b2f460,15,ConsoleAssert
code-creation,Builtin,3,7211,0x2d2952b2f4c0,15,ConsoleMarkTimeline
code-creation,Builtin,3,7223,0x2d2952b2f520,15,ConsoleProfile
code-creation,Builtin,3,7234,0x2d2952b2f580,15,ConsoleProfileEnd
code-creation,Builtin,3,7246,0x2d2952b2f5e0,15,ConsoleTimeline
code-creation,Builtin,3,7258,0x2d2952b2f640,15,ConsoleTimelineEnd
code-creation,Builtin,3,7284,0x2d2952b2f6a0,15,ConsoleTime
code-creation,Builtin,3,7296,0x2d2952b2f700,15,ConsoleTimeEnd
code-creation,Builtin,3,7307,0x2d2952b2f760,15,ConsoleTimeStamp
code-creation,Builtin,3,7319,0x2d2952b2f7c0,15,ConsoleContext
code-creation,Builtin,3,7331,0x2d2952b2f820,15,DataViewConstructor
code-creation,Builtin,3,7343,0x2d2952b2f880,15,DataViewPrototypeGetBuffer
code-creation,Builtin,3,7355,0x2d2952b2f8e0,15,DataViewPrototypeGetByteLength
code-creation,Builtin,3,7368,0x2d2952b2f940,15,DataViewPrototypeGetByteOffset
code-creation,Builtin,3,7381,0x2d2952b2f9a0,15,DataViewPrototypeGetInt8
code-creation,Builtin,3,7393,0x2d2952b2fa00,15,DataViewPrototypeSetInt8
