v8-version,6,8,275,24,-node.14,0
code-creation,Builtin,3,5501,0x3915ad9a1480,868,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,5514,0x3915ad9a1840,104,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,5527,0x3915ad9a1900,104,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,5540,0x3915ad9a19c0,15,ArrayPop
code-creation,Builtin,3,5552,0x3915ad9a1a20,15,ArrayPush
code-creation,Builtin,3,5564,0x3915ad9a1a80,15,ArrayShift
code-creation,Builtin,3,5576,0x3915ad9a1ae0,15,ArraySplice
code-creation,Builtin,3,5589,0x3915ad9a1b40,15,ArrayUnshift
code-creation,Builtin,3,5601,0x3915ad9a1ba0,1452,CloneFastJSArray
code-creation,Builtin,3,5615,0x3915ad9a21a0,1478,ExtractFastJSArray
code-creation,Builtin,3,5628,0x3915ad9a27c0,3044,ArrayEveryLoopContinuation
code-creation,Builtin,3,5641,0x3915ad9a3400,142,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,5655,0x3915ad9a34e0,500,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,5670,0x3915ad9a3720,3036,ArraySomeLoopContinuation
code-creation,Builtin,3,5683,0x3915ad9a4340,142,ArraySomeLoopEagerDeoptContinuation
code-creation,Builtin,3,5697,0x3915ad9a4420,496,ArraySomeLoopLazyDeoptContinuation
code-creation,Builtin,3,5716,0x3915ad9a4660,5124,ArrayFilterLoopContinuation
code-creation,Builtin,3,5730,0x3915ad9a5ac0,142,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,5747,0x3915ad9a5ba0,774,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,5762,0x3915ad9a5f00,2928,ArrayMapLoopContinuation
code-creation,Builtin,3,5775,0x3915ad9a6ac0,142,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,5789,0x3915ad9a6ba0,384,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,5803,0x3915ad9a6d60,2960,ArrayReduceLoopContinuation
code-creation,Builtin,3,5816,0x3915ad9a7940,138,ArrayReducePreLoopEagerDeoptContinuation
code-creation,Builtin,3,5830,0x3915ad9a7a20,142,ArrayReduceLoopEagerDeoptContinuation
code-creation,Builtin,3,5844,0x3915ad9a7b00,142,ArrayReduceLoopLazyDeoptContinuation
code-creation,Builtin,3,5858,0x3915ad9a7be0,2952,ArrayReduceRightLoopContinuation
code-creation,Builtin,3,5872,0x3915ad9a87c0,154,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,5886,0x3915ad9a88a0,142,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,5900,0x3915ad9a8980,142,ArrayReduceRightLoopLazyDeoptContinuation
code-creation,Builtin,3,5915,0x3915ad9a8a60,604,ArrayFindLoopContinuation
code-creation,Builtin,3,5928,0x3915ad9a8d00,142,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,5941,0x3915ad9a8de0,142,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,5955,0x3915ad9a8ec0,305,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,5970,0x3915ad9a9040,596,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,5983,0x3915ad9a92e0,150,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,6012,0x3915ad9a93c0,150,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,6029,0x3915ad9a94a0,309,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,6046,0x3915ad9a9620,4048,FlattenIntoArray
code-creation,Builtin,3,6063,0x3915ad9aa640,4096,FlatMapIntoArray
code-creation,Builtin,3,6076,0x3915ad9ab680,15,ArrayBufferConstructor
code-creation,Builtin,3,6089,0x3915ad9ab6e0,15,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,6103,0x3915ad9ab740,15,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,6116,0x3915ad9ab7a0,15,ArrayBufferIsView
code-creation,Builtin,3,6129,0x3915ad9ab800,15,ArrayBufferPrototypeSlice
code-creation,Builtin,3,6142,0x3915ad9ab860,15,BigIntConstructor
code-creation,Builtin,3,6155,0x3915ad9ab8c0,15,BigIntAsUintN
code-creation,Builtin,3,6167,0x3915ad9ab920,15,BigIntAsIntN
code-creation,Builtin,3,6179,0x3915ad9ab980,15,BigIntPrototypeToLocaleString
code-creation,Builtin,3,6193,0x3915ad9ab9e0,15,BigIntPrototypeToString
code-creation,Builtin,3,6206,0x3915ad9aba40,15,BigIntPrototypeValueOf
code-creation,Builtin,3,6219,0x3915ad9abaa0,15,BooleanConstructor
code-creation,Builtin,3,6231,0x3915ad9abb00,15,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,6245,0x3915ad9abb60,15,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,6258,0x3915ad9abbc0,15,CallSitePrototypeGetFileName
code-creation,Builtin,3,6271,0x3915ad9abc20,15,CallSitePrototypeGetFunction
code-creation,Builtin,3,6284,0x3915ad9abc80,15,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,6298,0x3915ad9abce0,15,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,6311,0x3915ad9abd40,15,CallSitePrototypeGetMethodName
code-creation,Builtin,3,6324,0x3915ad9abda0,15,CallSitePrototypeGetPosition
code-creation,Builtin,3,6338,0x3915ad9abe00,15,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,6352,0x3915ad9abe60,15,CallSitePrototypeGetThis
code-creation,Builtin,3,6365,0x3915ad9abec0,15,CallSitePrototypeGetTypeName
code-creation,Builtin,3,6378,0x3915ad9abf20,15,CallSitePrototypeIsConstructor
code-creation,Builtin,3,6391,0x3915ad9abf80,15,CallSitePrototypeIsEval
code-creation,Builtin,3,6404,0x3915ad9abfe0,15,CallSitePrototypeIsNative
code-creation,Builtin,3,6417,0x3915ad9ac040,15,CallSitePrototypeIsToplevel
code-creation,Builtin,3,6430,0x3915ad9ac0a0,15,CallSitePrototypeToString
code-creation,Builtin,3,6443,0x3915ad9ac100,15,ConsoleDebug
