v8-version,6,7,288,49,-node.15,0
code-creation,Builtin,3,9570,0x3bfb567318c0,15,GlobalEncodeURIComponent
code-creation,Builtin,3,9582,0x3bfb56731920,15,GlobalEscape
code-creation,Builtin,3,9594,0x3bfb56731980,15,GlobalUnescape
code-creation,Builtin,3,9606,0x3bfb567319e0,15,GlobalEval
code-creation,Builtin,3,9618,0x3bfb56731a40,15,JsonParse
code-creation,Builtin,3,9629,0x3bfb56731aa0,15,JsonStringify
code-creation,Builtin,3,9645,0x3bfb56731b00,2771,LoadIC
code-creation,Builtin,3,9657,0x3bfb56732620,2679,LoadIC_Noninlined
code-creation,Builtin,3,9670,0x3bfb567330e0,32,LoadICTrampoline
code-creation,Builtin,3,9686,0x3bfb56733140,6496,KeyedLoadIC
code-creation,Builtin,3,9702,0x3bfb56734ae0,32,KeyedLoadICTrampoline
code-creation,Builtin,3,9719,0x3bfb56734b40,6176,StoreGlobalIC
code-creation,Builtin,3,9732,0x3bfb567363a0,32,StoreGlobalICTrampoline
code-creation,Builtin,3,9750,0x3bfb56736400,7144,StoreIC
code-creation,Builtin,3,9763,0x3bfb56738040,32,StoreICTrampoline
code-creation,Builtin,3,9779,0x3bfb567380a0,7664,KeyedStoreIC
code-creation,Builtin,3,9792,0x3bfb56739ee0,32,KeyedStoreICTrampoline
code-creation,Builtin,3,9804,0x3bfb56739f40,576,StoreInArrayLiteralIC
code-creation,Builtin,3,9817,0x3bfb5673a1c0,1919,LoadGlobalIC
code-creation,Builtin,3,9830,0x3bfb5673a980,1895,LoadGlobalICInsideTypeof
code-creation,Builtin,3,9842,0x3bfb5673b140,32,LoadGlobalICTrampoline
code-creation,Builtin,3,9855,0x3bfb5673b1a0,32,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,9868,0x3bfb5673b200,1064,FindOrderedHashMapEntry
code-creation,Builtin,3,9881,0x3bfb5673b680,15,MapPrototypeClear
code-creation,Builtin,3,9893,0x3bfb5673b6e0,15,MathHypot
code-creation,Builtin,3,9905,0x3bfb5673b740,111,AllocateHeapNumber
code-creation,Builtin,3,9917,0x3bfb5673b800,15,NumberPrototypeToExponential
code-creation,Builtin,3,9930,0x3bfb5673b860,15,NumberPrototypeToFixed
