v8-version,6,8,275,24,-node.14,0
code-creation,Builtin,3,4471,0x2653682135a0,359,NewArgumentsElements
code-creation,Builtin,3,4483,0x265368213760,464,DebugBreakTrampoline
code-creation,Builtin,3,4496,0x265368213980,130,FrameDropperTrampoline
code-creation,Builtin,3,4508,0x265368213a60,63,HandleDebuggerStatement
code-creation,Builtin,3,4520,0x265368213ae0,402,ToObject
code-creation,Builtin,3,4532,0x265368213cc0,151,ToBoolean
code-creation,Builtin,3,4543,0x265368213da0,283,OrdinaryToPrimitive_Number
code-creation,Builtin,3,4556,0x265368213f00,283,OrdinaryToPrimitive_String
code-creation,Builtin,3,4568,0x265368214060,229,NonPrimitiveToPrimitive_Default
code-creation,Builtin,3,4581,0x2653682141a0,229,NonPrimitiveToPrimitive_Number
code-creation,Builtin,3,4594,0x2653682142e0,229,NonPrimitiveToPrimitive_String
code-creation,Builtin,3,4606,0x265368214420,95,StringToNumber
code-creation,Builtin,3,4618,0x2653682144c0,103,ToName
code-creation,Builtin,3,4629,0x265368214580,317,NonNumberToNumber
code-creation,Builtin,3,4641,0x265368214700,333,NonNumberToNumeric
code-creation,Builtin,3,4653,0x2653682148a0,269,ToNumber
code-creation,Builtin,3,4665,0x265368214a00,361,ToNumeric
code-creation,Builtin,3,4676,0x265368214bc0,219,NumberToString
code-creation,Builtin,3,4688,0x265368214ce0,303,ToString
code-creation,Builtin,3,4700,0x265368214e60,482,ToInteger
code-creation,Builtin,3,4711,0x2653682150a0,498,ToInteger_TruncateMinusZero
code-creation,Builtin,3,4724,0x2653682152e0,538,ToLength
code-creation,Builtin,3,4735,0x265368215540,156,Typeof
code-creation,Builtin,3,4747,0x265368215620,75,GetSuperConstructor
code-creation,Builtin,3,4759,0x2653682156c0,163,ToBooleanLazyDeoptContinuation
code-creation,Builtin,3,4778,0x2653682157c0,10084,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,4793,0x265368217f80,2555,KeyedLoadIC_PolymorphicName
code-creation,Builtin,3,4806,0x2653682189c0,40,KeyedLoadIC_Slow
code-creation,Builtin,3,4833,0x265368218a40,15804,KeyedStoreIC_Megamorphic
code-creation,Builtin,3,4847,0x26536821c840,44,KeyedStoreIC_Slow
code-creation,Builtin,3,4859,0x26536821c8c0,40,LoadGlobalIC_Slow
code-creation,Builtin,3,4871,0x26536821c940,92,LoadIC_FunctionPrototype
code-creation,Builtin,3,4883,0x26536821c9e0,40,LoadIC_Slow
code-creation,Builtin,3,4895,0x26536821ca60,16,LoadIC_StringLength
code-creation,Builtin,3,4907,0x26536821cac0,20,LoadIC_StringWrapperLength
code-creation,Builtin,3,4934,0x26536821cb20,3036,LoadIC_Uninitialized
code-creation,Builtin,3,4947,0x26536821d740,44,StoreGlobalIC_Slow
code-creation,Builtin,3,4964,0x26536821d7c0,6684,StoreIC_Uninitialized
code-creation,Builtin,3,4977,0x26536821f220,40,StoreInArrayLiteralIC_Slow
code-creation,Builtin,3,4990,0x26536821f2a0,1072,EnqueueMicrotask
code-creation,Builtin,3,5002,0x26536821f720,1432,RunMicrotasks
code-creation,Builtin,3,5015,0x26536821fd00,2452,HasProperty
code-creation,Builtin,3,5027,0x2653682206e0,1036,DeleteProperty
code-creation,Builtin,3,5039,0x265368220b40,25,Abort
code-creation,Builtin,3,5050,0x265368220ba0,40,AbortJS
code-creation,Builtin,3,5061,0x265368220c20,15,EmptyFunction
code-creation,Builtin,3,5073,0x265368220c80,15,Illegal
code-creation,Builtin,3,5084,0x265368220ce0,15,StrictPoisonPillThrower
code-creation,Builtin,3,5097,0x265368220d40,15,UnsupportedThrower
code-creation,Builtin,3,5109,0x265368220da0,21,ArrayConstructor
code-creation,Builtin,3,5121,0x265368220e00,9,InternalArrayConstructor
code-creation,Builtin,3,5133,0x265368220e60,15,ArrayConcat
code-creation,Builtin,3,5145,0x265368220ec0,948,ArrayIncludesSmiOrObject
code-creation,Builtin,3,5157,0x2653682212c0,120,ArrayIncludesPackedDoubles
code-creation,Builtin,3,5169,0x265368221380,180,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,5182,0x265368221480,868,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,5194,0x265368221840,104,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,5207,0x265368221900,104,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,5219,0x2653682219c0,15,ArrayPop
code-creation,Builtin,3,5230,0x265368221a20,15,ArrayPush
code-creation,Builtin,3,5242,0x265368221a80,15,ArrayShift
code-creation,Builtin,3,5253,0x265368221ae0,15,ArraySplice
code-creation,Builtin,3,5265,0x265368221b40,15,ArrayUnshift
code-creation,Builtin,3,5277,0x265368221ba0,1452,CloneFastJSArray
code-creation,Builtin,3,5290,0x2653682221a0,1478,ExtractFastJSArray
code-creation,Builtin,3,5302,0x2653682227c0,3044,ArrayEveryLoopContinuation
code-creation,Builtin,3,5315,0x265368223400,142,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,5328,0x2653682234e0,500,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,5342,0x265368223720,3036,ArraySomeLoopContinuation
code-creation,Builtin,3,5354,0x265368224340,142,ArraySomeLoopEagerDeoptContinuation
code-creation,Builtin,3,5368,0x265368224420,496,ArraySomeLoopLazyDeoptContinuation
code-creation,Builtin,3,5386,0x265368224660,5124,ArrayFilterLoopContinuation
code-creation,Builtin,3,5399,0x265368225ac0,142,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,5416,0x265368225ba0,774,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,5430,0x265368225f00,2928,ArrayMapLoopContinuation
code-creation,Builtin,3,5442,0x265368226ac0,142,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,5455,0x265368226ba0,384,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,5469,0x265368226d60,2960,ArrayReduceLoopContinuation
code-creation,Builtin,3,5481,0x265368227940,138,ArrayReducePreLoopEagerDeoptContinuation
code-creation,Builtin,3,5495,0x265368227a20,142,ArrayReduceLoopEagerDeoptContinuation
code-creation,Builtin,3,5508,0x265368227b00,142,ArrayReduceLoopLazyDeoptContinuation
code-creation,Builtin,3,5521,0x265368227be0,2952,ArrayReduceRightLoopContinuation
code-creation,Builtin,3,5534,0x2653682287c0,154,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,5548,0x2653682288a0,142,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,5561,0x265368228980,142,ArrayReduceRightLoopLazyDeoptContinuation
code-creation,Builtin,3,5574,0x265368228a60,604,ArrayFindLoopContinuation
code-creation,Builtin,3,5587,0x265368228d00,142,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,5600,0x265368228de0,142,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,5613,0x265368228ec0,305,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,5627,0x265368229040,596,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,5640,0x2653682292e0,150,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,5668,0x2653682293c0,150,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,5685,0x2653682294a0,309,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,5700,0x265368229620,4048,FlattenIntoArray
code-creation,Builtin,3,5716,0x26536822a640,4096,FlatMapIntoArray
code-creation,Builtin,3,5729,0x26536822b680,15,ArrayBufferConstructor
code-creation,Builtin,3,5741,0x26536822b6e0,15,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,5755,0x26536822b740,15,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,5767,0x26536822b7a0,15,ArrayBufferIsView
code-creation,Builtin,3,5779,0x26536822b800,15,ArrayBufferPrototypeSlice
code-creation,Builtin,3,5792,0x26536822b860,15,BigIntConstructor
code-creation,Builtin,3,5804,0x26536822b8c0,15,BigIntAsUintN
code-creation,Builtin,3,5815,0x26536822b920,15,BigIntAsIntN
code-creation,Builtin,3,5827,0x26536822b980,15,BigIntPrototypeToLocaleString
code-creation,Builtin,3,5840,0x26536822b9e0,15,BigIntPrototypeToString
code-creation,Builtin,3,5852,0x26536822ba40,15,BigIntPrototypeValueOf
code-creation,Builtin,3,5864,0x26536822baa0,15,BooleanConstructor
code-creation,Builtin,3,5876,0x26536822bb00,15,CallSitePrototypeGetColumnNumber
